typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20140101","2014","52","2014","300","GRC","Greece","X","Export","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5938653","false","-1","N/A",,"false","5938653","false",,"false",,"4943804","4943804","0","true","false",
"C","A","20140101","2014","52","2014","304","GRL","Greenland","X","Export","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","50","false","8","kg","50","false","50","false",,"false",,"5549.5","5549.5","0","false","true",
"C","A","20140101","2014","52","2014","308","GRD","Grenada","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","618","false","8","kg","618","false","618","false","0","false","10433.693","0","10433.693","0","false","true",
"C","A","20140101","2014","52","2014","320","GTM","Guatemala","X","Export","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","false","-1","N/A",,"false","8","false",,"false",,"2","2","0","true","false",
"C","A","20140101","2014","52","2014","324","GIN","Guinea","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2247","false","-1","N/A",,"false","2247","false",,"false","1628",,"1628","0","true","false",
"C","A","20140101","2014","52","2014","340","HND","Honduras","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","212","false","-1","N/A",,"false","212","false",,"false","650",,"650","0","true","false",
"C","A","20140101","2014","52","2014","344","HKG","China, Hong Kong SAR","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","156775","false","-1","N/A",,"false","156775","false",,"false","1187544",,"1187544","0","true","false",
"C","A","20140101","2014","52","2014","344","HKG","China, Hong Kong SAR","X","Export","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","193804","false","-1","N/A",,"false","193804","false",,"false",,"1610963","1610963","0","true","false",
"C","A","20140101","2014","52","2014","348","HUN","Hungary","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1753847","false","-1","N/A",,"false","1753847","false",,"false","7385456",,"7385456","0","true","false",
"C","A","20140101","2014","52","2014","348","HUN","Hungary","X","Export","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4303391","false","-1","N/A",,"false","4303391","false",,"false",,"5760726","5760726","0","true","false",
